vid,pid,color,size,stock,price
4573,514,Red,M,10,200000
4574,418,Red,M,10,200000
4575,405,Red,M,10,200000
4576,830,Red,M,10,200000
4577,1932,Red,M,10,200000
4578,1067,Red,M,10,200000
4579,1456,Red,M,10,200000
4580,1705,Red,M,10,200000
4581,1463,Red,M,10,200000
4582,539,Red,M,10,200000
4583,1397,Red,M,10,200000
4584,823,Red,M,10,200000
4585,676,Red,M,10,200000
4586,1100,Red,M,10,200000
4587,825,Red,M,10,200000
4588,635,Red,M,10,200000
4589,1158,Red,M,10,200000
4590,380,Red,M,10,200000
4591,951,Red,M,10,200000
4592,379,Red,M,10,200000
4593,944,Red,M,10,200000
4594,1054,Red,M,10,200000
4595,1984,Red,M,10,200000
4596,1480,Red,M,10,200000
4597,1353,Red,M,10,200000
4598,301,Red,M,10,200000
4599,412,Red,M,10,200000
4600,1545,Red,M,10,200000
4601,1740,Red,M,10,200000
4602,1780,Red,M,10,200000
4603,254,Red,M,10,200000
4604,1811,Red,M,10,200000
4605,844,Red,M,10,200000
4606,1059,Red,M,10,200000
4607,1446,Red,M,10,200000
4608,1415,Red,M,10,200000
4609,709,Red,M,10,200000
4610,447,Red,M,10,200000
4611,1808,Red,M,10,200000
4612,1720,Red,M,10,200000
4613,670,Red,M,10,200000
4614,121,Red,M,10,200000
4615,1914,Red,M,10,200000
4616,663,Red,M,10,200000
4617,1754,Red,M,10,200000
4618,185,Red,M,10,200000
4619,1123,Red,M,10,200000
4620,1709,Red,M,10,200000
4621,141,Red,M,10,200000
4622,711,Red,M,10,200000
4623,1215,Red,M,10,200000
4624,484,Red,M,10,200000
4625,972,Red,M,10,200000
4626,1941,Red,M,10,200000
4627,887,Red,M,10,200000
4628,1378,Red,M,10,200000
4629,1325,Red,M,10,200000
4630,1308,Red,M,10,200000
4631,925,Red,M,10,200000
4632,1107,Red,M,10,200000
4633,1662,Red,M,10,200000
4634,786,Red,M,10,200000
4635,189,Red,M,10,200000
4636,18,Red,M,10,200000
4637,1009,Red,M,10,200000
4638,197,Red,M,10,200000
4639,1215,Red,M,10,200000
4640,1589,Red,M,10,200000
4641,341,Red,M,10,200000
4642,1543,Red,M,10,200000
4643,1032,Red,M,10,200000
4644,1378,Red,M,10,200000
4645,800,Red,M,10,200000
4646,822,Red,M,10,200000
4647,304,Red,M,10,200000
4648,129,Red,M,10,200000
4649,936,Red,M,10,200000
4650,1190,Red,M,10,200000
4651,591,Red,M,10,200000
4652,1999,Red,M,10,200000
4653,1985,Red,M,10,200000
4654,589,Red,M,10,200000
4655,1745,Red,M,10,200000
4656,891,Red,M,10,200000
4657,512,Red,M,10,200000
4658,1386,Red,M,10,200000
4659,185,Red,M,10,200000
4660,530,Red,M,10,200000
4661,1918,Red,M,10,200000
4662,1379,Red,M,10,200000
4663,1585,Red,M,10,200000
4664,1714,Red,M,10,200000
4665,1529,Red,M,10,200000
4666,794,Red,M,10,200000
4667,1951,Red,M,10,200000
4668,716,Red,M,10,200000
4669,1732,Red,M,10,200000
4670,540,Red,M,10,200000
4671,1251,Red,M,10,200000
4672,1515,Red,M,10,200000
4673,1343,Red,M,10,200000
4674,1958,Red,M,10,200000
4675,1725,Red,M,10,200000
4676,732,Red,M,10,200000
4677,1953,Red,M,10,200000
4678,52,Red,M,10,200000
4679,1755,Red,M,10,200000
4680,1161,Red,M,10,200000
4681,1969,Red,M,10,200000
4682,1799,Red,M,10,200000
4683,112,Red,M,10,200000
4684,1190,Red,M,10,200000
4685,549,Red,M,10,200000
4686,1009,Red,M,10,200000
4687,1200,Red,M,10,200000
4688,1398,Red,M,10,200000
4689,1601,Red,M,10,200000
4690,1888,Red,M,10,200000
4691,1048,Red,M,10,200000
4692,1386,Red,M,10,200000
4693,97,Red,M,10,200000
4694,405,Red,M,10,200000
4695,795,Red,M,10,200000
4696,1224,Red,M,10,200000
4697,370,Red,M,10,200000
4698,337,Red,M,10,200000
4699,1575,Red,M,10,200000
4700,581,Red,M,10,200000
4701,1258,Red,M,10,200000
4702,1691,Red,M,10,200000
4703,7,Red,M,10,200000
4704,975,Red,M,10,200000
4705,584,Red,M,10,200000
4706,1312,Red,M,10,200000
4707,833,Red,M,10,200000
4708,1289,Red,M,10,200000
4709,1846,Red,M,10,200000
4710,455,Red,M,10,200000
4711,46,Red,M,10,200000
4712,355,Red,M,10,200000
4713,251,Red,M,10,200000
4714,208,Red,M,10,200000
4715,138,Red,M,10,200000
4716,805,Red,M,10,200000
4717,333,Red,M,10,200000
4718,1144,Red,M,10,200000
4719,1873,Red,M,10,200000
4720,984,Red,M,10,200000
4721,1363,Red,M,10,200000
4722,427,Red,M,10,200000
4723,794,Red,M,10,200000
4724,1489,Red,M,10,200000
4725,1865,Red,M,10,200000
4726,1783,Red,M,10,200000
4727,1552,Red,M,10,200000
4728,139,Red,M,10,200000
4729,845,Red,M,10,200000
4730,1865,Red,M,10,200000
4731,27,Red,M,10,200000
4732,912,Red,M,10,200000
4733,358,Red,M,10,200000
4734,695,Red,M,10,200000
4735,1230,Red,M,10,200000
4736,1955,Red,M,10,200000
4737,788,Red,M,10,200000
4738,1081,Red,M,10,200000
4739,1913,Red,M,10,200000
4740,1469,Red,M,10,200000
4741,50,Red,M,10,200000
4742,1908,Red,M,10,200000
4743,862,Red,M,10,200000
4744,179,Red,M,10,200000
4745,1736,Red,M,10,200000
4746,1669,Red,M,10,200000
4747,385,Red,M,10,200000
4748,1344,Red,M,10,200000
4749,1453,Red,M,10,200000
4750,1206,Red,M,10,200000
4751,456,Red,M,10,200000
4752,1956,Red,M,10,200000
4753,10,Red,M,10,200000
4754,1536,Red,M,10,200000
4755,1442,Red,M,10,200000
4756,1000,Red,M,10,200000
4757,778,Red,M,10,200000
4758,1437,Red,M,10,200000
4759,1156,Red,M,10,200000
4760,173,Red,M,10,200000
4761,1309,Red,M,10,200000
4762,1048,Red,M,10,200000
4763,1102,Red,M,10,200000
4764,1713,Red,M,10,200000
4765,1660,Red,M,10,200000
4766,1684,Red,M,10,200000
4767,924,Red,M,10,200000
4768,1629,Red,M,10,200000
4769,1542,Red,M,10,200000
4770,1126,Red,M,10,200000
4771,1801,Red,M,10,200000
4772,317,Red,M,10,200000
4773,1641,Red,M,10,200000
4774,1199,Red,M,10,200000
4775,1230,Red,M,10,200000
4776,892,Red,M,10,200000
4777,573,Red,M,10,200000
4778,1946,Red,M,10,200000
4779,456,Red,M,10,200000
4780,1884,Red,M,10,200000
4781,1946,Red,M,10,200000
4782,511,Red,M,10,200000
4783,56,Red,M,10,200000
4784,95,Red,M,10,200000
4785,1257,Red,M,10,200000
4786,673,Red,M,10,200000
4787,900,Red,M,10,200000
4788,934,Red,M,10,200000
4789,1480,Red,M,10,200000
4790,1082,Red,M,10,200000
4791,1146,Red,M,10,200000
4792,1523,Red,M,10,200000
4793,1063,Red,M,10,200000
4794,1777,Red,M,10,200000
4795,1060,Red,M,10,200000
4796,220,Red,M,10,200000
4797,1216,Red,M,10,200000
4798,1045,Red,M,10,200000
4799,1879,Red,M,10,200000
4800,1999,Red,M,10,200000
4801,1876,Red,M,10,200000
4802,1897,Red,M,10,200000
4803,469,Red,M,10,200000
4804,940,Red,M,10,200000
4805,1376,Red,M,10,200000
4806,1452,Red,M,10,200000
4807,835,Red,M,10,200000
4808,1140,Red,M,10,200000
4809,350,Red,M,10,200000
4810,323,Red,M,10,200000
4811,1589,Red,M,10,200000
4812,572,Red,M,10,200000
4813,183,Red,M,10,200000
4814,1734,Red,M,10,200000
4815,101,Red,M,10,200000
4816,1790,Red,M,10,200000
4817,166,Red,M,10,200000
4818,1380,Red,M,10,200000
4819,1651,Red,M,10,200000
4820,1788,Red,M,10,200000
4821,1512,Red,M,10,200000
4822,611,Red,M,10,200000
4823,838,Red,M,10,200000
4824,1233,Red,M,10,200000
4825,352,Red,M,10,200000
4826,104,Red,M,10,200000
4827,1921,Red,M,10,200000
4828,758,Red,M,10,200000
4829,983,Red,M,10,200000
4830,991,Red,M,10,200000
4831,289,Red,M,10,200000
4832,1694,Red,M,10,200000
4833,464,Red,M,10,200000
4834,168,Red,M,10,200000
4835,1298,Red,M,10,200000
4836,1967,Red,M,10,200000
4837,1289,Red,M,10,200000
4838,1102,Red,M,10,200000
4839,1456,Red,M,10,200000
4840,77,Red,M,10,200000
4841,190,Red,M,10,200000
4842,341,Red,M,10,200000
4843,1547,Red,M,10,200000
4844,421,Red,M,10,200000
4845,152,Red,M,10,200000
4846,1072,Red,M,10,200000
4847,1621,Red,M,10,200000
4848,243,Red,M,10,200000
4849,1635,Red,M,10,200000
4850,1676,Red,M,10,200000
4851,1125,Red,M,10,200000
4852,1232,Red,M,10,200000
4853,493,Red,M,10,200000
4854,364,Red,M,10,200000
4855,1902,Red,M,10,200000
4856,1547,Red,M,10,200000
4857,1769,Red,M,10,200000
4858,1649,Red,M,10,200000
4859,841,Red,M,10,200000
4860,931,Red,M,10,200000
4861,1540,Red,M,10,200000
4862,1350,Red,M,10,200000
4863,1374,Red,M,10,200000
4864,1150,Red,M,10,200000
4865,1167,Red,M,10,200000
4866,1030,Red,M,10,200000
4867,1346,Red,M,10,200000
4868,1209,Red,M,10,200000
4869,458,Red,M,10,200000
4870,506,Red,M,10,200000
4871,266,Red,M,10,200000
4872,173,Red,M,10,200000
4873,1634,Red,M,10,200000
4874,1507,Red,M,10,200000
4875,1694,Red,M,10,200000
4876,1290,Red,M,10,200000
4877,1906,Red,M,10,200000
4878,944,Red,M,10,200000
4879,1113,Red,M,10,200000
4880,547,Red,M,10,200000
4881,1733,Red,M,10,200000
4882,1293,Red,M,10,200000
4883,509,Red,M,10,200000
4884,1957,Red,M,10,200000
4885,1467,Red,M,10,200000
4886,872,Red,M,10,200000
4887,179,Red,M,10,200000
4888,773,Red,M,10,200000
4889,665,Red,M,10,200000
4890,1121,Red,M,10,200000
4891,1392,Red,M,10,200000
4892,1957,Red,M,10,200000
4893,1243,Red,M,10,200000
4894,813,Red,M,10,200000
4895,1091,Red,M,10,200000
4896,1811,Red,M,10,200000
4897,1717,Red,M,10,200000
4898,695,Red,M,10,200000
4899,170,Red,M,10,200000
4900,751,Red,M,10,200000
4901,1959,Red,M,10,200000
4902,1044,Red,M,10,200000
4903,1509,Red,M,10,200000
4904,6,Red,M,10,200000
4905,1310,Red,M,10,200000
4906,609,Red,M,10,200000
4907,882,Red,M,10,200000
4908,1279,Red,M,10,200000
4909,871,Red,M,10,200000
4910,363,Red,M,10,200000
4911,263,Red,M,10,200000
4912,1714,Red,M,10,200000
4913,31,Red,M,10,200000
4914,267,Red,M,10,200000
4915,191,Red,M,10,200000
4916,464,Red,M,10,200000
4917,678,Red,M,10,200000
4918,1900,Red,M,10,200000
4919,1739,Red,M,10,200000
4920,611,Red,M,10,200000
4921,947,Red,M,10,200000
4922,122,Red,M,10,200000
4923,1034,Red,M,10,200000
4924,531,Red,M,10,200000
4925,1040,Red,M,10,200000
4926,649,Red,M,10,200000
4927,1059,Red,M,10,200000
4928,369,Red,M,10,200000
4929,805,Red,M,10,200000
4930,399,Red,M,10,200000
4931,399,Red,M,10,200000
4932,1300,Red,M,10,200000
4933,1042,Red,M,10,200000
4934,671,Red,M,10,200000
4935,1204,Red,M,10,200000
4936,1389,Red,M,10,200000
4937,1686,Red,M,10,200000
4938,1299,Red,M,10,200000
4939,1963,Red,M,10,200000
4940,1369,Red,M,10,200000
4941,685,Red,M,10,200000
4942,1733,Red,M,10,200000
4943,1427,Red,M,10,200000
4944,1220,Red,M,10,200000
4945,775,Red,M,10,200000
4946,1786,Red,M,10,200000
4947,111,Red,M,10,200000
4948,1076,Red,M,10,200000
4949,1027,Red,M,10,200000
4950,843,Red,M,10,200000
4951,746,Red,M,10,200000
4952,1513,Red,M,10,200000
4953,474,Red,M,10,200000
4954,610,Red,M,10,200000
4955,1435,Red,M,10,200000
4956,1870,Red,M,10,200000
4957,1480,Red,M,10,200000
4958,222,Red,M,10,200000
4959,419,Red,M,10,200000
4960,556,Red,M,10,200000
4961,1380,Red,M,10,200000
4962,1346,Red,M,10,200000
4963,1907,Red,M,10,200000
4964,204,Red,M,10,200000
4965,33,Red,M,10,200000
4966,912,Red,M,10,200000
4967,1051,Red,M,10,200000
4968,615,Red,M,10,200000
4969,670,Red,M,10,200000
4970,1053,Red,M,10,200000
4971,1133,Red,M,10,200000
4972,892,Red,M,10,200000
4973,1480,Red,M,10,200000
4974,609,Red,M,10,200000
4975,720,Red,M,10,200000
4976,1676,Red,M,10,200000
4977,1055,Red,M,10,200000
4978,1566,Red,M,10,200000
4979,1329,Red,M,10,200000
4980,1830,Red,M,10,200000
4981,1621,Red,M,10,200000
4982,187,Red,M,10,200000
4983,35,Red,M,10,200000
4984,858,Red,M,10,200000
4985,83,Red,M,10,200000
4986,1692,Red,M,10,200000
4987,631,Red,M,10,200000
4988,60,Red,M,10,200000
4989,1734,Red,M,10,200000
4990,1327,Red,M,10,200000
4991,199,Red,M,10,200000
4992,199,Red,M,10,200000
4993,1510,Red,M,10,200000
4994,1925,Red,M,10,200000
4995,588,Red,M,10,200000
4996,844,Red,M,10,200000
4997,104,Red,M,10,200000
4998,1594,Red,M,10,200000
4999,191,Red,M,10,200000
5000,1302,Red,M,10,200000
