id,oid,vid,qty
10856,14286,4439,1
10857,10330,3485,1
10858,8445,1193,1
10859,4546,198,1
10860,11106,3397,1
10861,2615,2319,1
10862,5124,4653,1
10863,748,2634,1
10864,5535,1537,1
10865,5890,3779,1
10866,3868,3199,1
10867,5041,2933,1
10868,14102,3953,1
10869,7513,3483,1
10870,8369,3092,1
10871,2727,2034,1
10872,12653,736,1
10873,8372,2104,1
10874,8504,2560,1
10875,5231,736,1
10876,5321,2328,1
10877,859,4278,1
10878,1440,4830,1
10879,4899,913,1
10880,3524,4831,1
10881,3409,610,1
10882,8933,4455,1
10883,4526,736,1
10884,903,2755,1
10885,1092,2485,1
10886,88,23,1
10887,215,80,1
10888,9936,1783,1
10889,2785,335,1
10890,6799,4916,1
10891,12733,617,1
10892,9614,4462,1
10893,5364,2934,1
10894,11163,4712,1
10895,11963,1316,1
10896,7823,3597,1
10897,8942,1679,1
10898,1684,3964,1
10899,9677,339,1
10900,1648,3562,1
10901,5148,2161,1
10902,4599,3509,1
10903,10033,1828,1
10904,14469,641,1
10905,12535,1783,1
10906,4200,4497,1
10907,6127,2741,1
10908,7747,3835,1
10909,10774,692,1
10910,8247,1600,1
10911,1185,2190,1
10912,6829,1430,1
10913,13277,3222,1
10914,10303,2500,1
10915,10315,196,1
10916,9436,2834,1
10917,10568,4637,1
10918,3386,4419,1
10919,4443,3570,1
10920,5333,1480,1
10921,9224,2562,1
10922,1686,1074,1
10923,9857,815,1
10924,10343,1803,1
10925,7124,138,1
10926,10666,609,1
10927,13200,948,1
10928,6017,4664,1
10929,6153,4347,1
10930,473,4563,1
10931,5051,461,1
10932,14208,391,1
10933,14539,3099,1
10934,7085,1284,1
10935,9672,1997,1
10936,1782,2945,1
10937,7537,2502,1
10938,444,4307,1
10939,7472,3476,1
10940,13268,3617,1
10941,300,638,1
10942,7999,4655,1
10943,13644,4986,1
10944,968,4589,1
10945,13303,1418,1
10946,2949,3012,1
10947,1401,3994,1
10948,9295,3901,1
10949,7760,1633,1
10950,8212,2613,1
10951,4573,2082,1
10952,2212,2872,1
10953,4461,1878,1
10954,8312,1641,1
10955,10863,2023,1
10956,10918,1755,1
10957,12264,2331,1
10958,6233,431,1
10959,4610,2707,1
10960,1270,4251,1
10961,4259,496,1
10962,145,2915,1
10963,11626,1633,1
10964,5662,1287,1
10965,452,2146,1
10966,14843,1513,1
10967,11812,1485,1
10968,7098,4969,1
10969,6954,1838,1
10970,3309,2551,1
10971,7090,3749,1
10972,5114,1315,1
10973,6005,4213,1
10974,12950,308,1
10975,5085,3748,1
10976,8070,2700,1
10977,3033,2895,1
10978,12736,2661,1
10979,864,1924,1
10980,7952,739,1
10981,13043,1291,1
10982,4646,4044,1
10983,2891,3617,1
10984,6085,2800,1
10985,682,3194,1
10986,5535,2577,1
10987,3541,2122,1
10988,10107,3527,1
10989,11198,2049,1
10990,3489,2531,1
10991,2353,4713,1
10992,14268,4230,1
10993,9028,973,1
10994,5286,2525,1
10995,12073,2023,1
10996,2282,2819,1
10997,14432,3406,1
10998,810,2179,1
10999,7861,2643,1
11000,6328,2080,1
11001,11266,4718,1
11002,3458,2228,1
11003,7845,2154,1
11004,5911,785,1
11005,2697,4697,1
11006,6965,1111,1
11007,10082,4517,1
11008,3357,475,1
11009,9474,1493,1
11010,2303,96,1
11011,5017,4000,1
11012,5023,1660,1
11013,7233,3049,1
11014,3729,4138,1
11015,759,4022,1
11016,5936,1223,1
11017,5653,4807,1
11018,1954,1203,1
11019,3413,3848,1
11020,8807,1814,1
11021,3384,4051,1
11022,1920,2533,1
11023,3317,1317,1
11024,5493,1272,1
11025,12085,1235,1
11026,4791,4377,1
11027,2466,3649,1
11028,6852,1242,1
11029,1808,22,1
11030,14592,3923,1
11031,148,104,1
11032,8128,600,1
11033,4233,2239,1
11034,12290,4787,1
11035,14329,4201,1
11036,9521,4995,1
11037,2688,682,1
11038,9109,1216,1
11039,9213,1085,1
11040,6271,3665,1
11041,8842,467,1
11042,9402,2820,1
11043,6938,4182,1
11044,3732,2641,1
11045,11474,1979,1
11046,13371,1348,1
11047,12264,1795,1
11048,4141,3702,1
11049,14024,308,1
11050,88,1783,1
11051,13574,2560,1
11052,8289,4106,1
11053,10685,2970,1
11054,280,4620,1
11055,4270,1136,1
11056,5031,3442,1
11057,9052,1897,1
11058,3491,1502,1
11059,7212,669,1
11060,13700,2845,1
11061,555,1003,1
11062,7359,2201,1
11063,6975,155,1
11064,3738,1614,1
11065,8831,1801,1
11066,223,3395,1
11067,3703,74,1
11068,11106,1016,1
11069,13803,183,1
11070,8149,1166,1
11071,10012,2067,1
11072,2627,4286,1
11073,5289,3970,1
11074,6144,930,1
11075,6869,2584,1
11076,12751,1706,1
11077,4134,1410,1
11078,4110,1605,1
11079,9862,1493,1
11080,14876,1141,1
11081,11954,3298,1
11082,10243,2300,1
11083,12344,4387,1
11084,3417,1064,1
11085,301,2277,1
11086,11952,4553,1
11087,3812,4105,1
11088,10604,1755,1
11089,499,4385,1
11090,11325,4589,1
11091,720,227,1
11092,178,4924,1
11093,5128,1941,1
11094,3582,764,1
11095,14128,1845,1
11096,6383,3949,1
11097,13565,4915,1
11098,4656,1182,1
11099,4613,2351,1
11100,13089,928,1
11101,6816,2704,1
11102,5141,1433,1
11103,12625,4296,1
11104,2561,2164,1
11105,4879,4977,1
11106,8756,818,1
11107,3793,4659,1
11108,13545,4887,1
11109,6166,2814,1
11110,4137,4067,1
11111,3505,4015,1
11112,326,2203,1
11113,14291,2473,1
11114,1098,3755,1
11115,14939,1761,1
11116,5423,123,1
11117,2792,1053,1
11118,824,3595,1
11119,14296,4857,1
11120,6907,3060,1
11121,6905,1416,1
11122,2594,4725,1
11123,14972,1628,1
11124,8927,654,1
11125,5801,3123,1
11126,13285,2405,1
11127,4989,3182,1
11128,3749,619,1
11129,1577,2406,1
11130,9134,4033,1
11131,11213,2869,1
11132,11094,3100,1
11133,697,4231,1
11134,13941,4035,1
11135,10291,3603,1
11136,10865,89,1
11137,13844,2650,1
11138,1755,1139,1
11139,13597,4834,1
11140,10384,3911,1
11141,12120,4847,1
11142,1876,3207,1
11143,10809,3183,1
11144,3209,3121,1
11145,7787,4104,1
11146,10806,4708,1
11147,1999,2977,1
11148,10595,929,1
11149,9943,2482,1
11150,13480,2003,1
11151,11008,3488,1
11152,10460,717,1
11153,1838,1777,1
11154,14387,2591,1
11155,7201,888,1
11156,641,948,1
11157,1613,4502,1
11158,11964,3851,1
11159,6984,5,1
11160,9214,4160,1
11161,11085,1338,1
11162,839,255,1
11163,11605,4983,1
11164,5385,4916,1
11165,12405,4354,1
11166,12373,2889,1
11167,2634,445,1
11168,6755,429,1
11169,9921,194,1
11170,1830,638,1
11171,13019,1035,1
11172,11814,211,1
11173,5446,1412,1
11174,11895,4632,1
11175,13007,1902,1
11176,11167,1934,1
11177,2930,4360,1
11178,2109,4566,1
11179,8084,3075,1
11180,7173,2114,1
11181,10016,147,1
11182,10952,721,1
11183,3214,1702,1
11184,10776,245,1
11185,7394,866,1
11186,3480,4915,1
11187,9288,1199,1
11188,13290,742,1
11189,8293,1853,1
11190,7771,3744,1
11191,4872,4419,1
11192,13977,3966,1
11193,368,2854,1
11194,12116,4246,1
11195,5983,3195,1
11196,13626,3176,1
11197,9772,1201,1
11198,12269,4558,1
11199,13102,2918,1
11200,7383,761,1
11201,7300,4996,1
11202,2494,1882,1
11203,7202,4327,1
11204,6546,378,1
11205,4566,4286,1
11206,8898,3991,1
11207,11937,3811,1
11208,7055,939,1
11209,7505,905,1
11210,8913,1842,1
11211,10674,2113,1
11212,8973,3976,1
11213,5277,3889,1
11214,8680,748,1
11215,7865,3921,1
11216,9733,1293,1
11217,2845,404,1
11218,3338,2248,1
11219,4423,2952,1
11220,2521,3491,1
11221,10327,3161,1
11222,14202,705,1
11223,1309,1840,1
11224,14982,195,1
11225,12322,2819,1
11226,11550,687,1
11227,12842,2642,1
11228,10498,2703,1
11229,1774,3629,1
11230,14349,3536,1
11231,4488,3797,1
11232,8077,1765,1
11233,10327,1542,1
11234,12889,1728,1
11235,3299,2973,1
11236,10396,2941,1
11237,10410,2596,1
11238,13574,4083,1
11239,6473,3023,1
11240,9617,584,1
11241,13486,1098,1
11242,14168,3320,1
11243,6842,569,1
11244,1404,1657,1
11245,4884,2795,1
11246,11848,4365,1
11247,3816,4444,1
11248,13220,3349,1
11249,1903,2158,1
11250,2024,895,1
11251,13872,4675,1
11252,12702,3468,1
11253,10708,1194,1
11254,5049,441,1
11255,4263,843,1
11256,2525,4823,1
11257,12627,1889,1
11258,12,4633,1
11259,3814,3259,1
11260,1335,2218,1
11261,14179,3382,1
11262,5902,760,1
11263,4006,4027,1
11264,5790,4681,1
11265,6625,1896,1
11266,8457,3768,1
11267,10260,4302,1
11268,2652,4700,1
11269,6609,2271,1
11270,4353,2477,1
11271,797,1657,1
11272,11549,3204,1
11273,12427,420,1
11274,2732,4135,1
11275,8131,4443,1
11276,4208,1413,1
11277,6943,3826,1
11278,13113,1324,1
11279,9661,3485,1
11280,5038,4940,1
11281,13601,417,1
11282,3729,215,1
11283,10866,1234,1
11284,10097,192,1
11285,5237,1583,1
11286,12025,630,1
11287,8863,149,1
11288,13238,83,1
11289,3827,1623,1
11290,1269,637,1
11291,14539,271,1
11292,8163,2472,1
11293,9348,4108,1
11294,7078,2077,1
11295,9826,4695,1
11296,11697,1564,1
11297,9378,3691,1
11298,11029,3321,1
11299,13319,2890,1
11300,14298,3382,1
11301,12907,4102,1
11302,2381,4501,1
11303,4135,4235,1
11304,6587,2392,1
11305,2287,2086,1
11306,9724,3767,1
11307,13644,2489,1
11308,9715,2917,1
11309,6053,4462,1
11310,10705,136,1
11311,4768,3453,1
11312,10362,3467,1
11313,7321,2948,1
11314,1623,2322,1
11315,4189,1586,1
11316,7490,4849,1
11317,3681,57,1
11318,10185,3904,1
11319,7579,3942,1
11320,13577,391,1
11321,3970,4085,1
11322,11747,610,1
11323,14026,3701,1
11324,6916,1242,1
11325,12759,3046,1
11326,11751,1280,1
11327,7971,3291,1
11328,6877,4030,1
11329,4578,1071,1
11330,12669,4820,1
11331,1138,1952,1
11332,1742,3100,1
11333,833,963,1
11334,913,2683,1
11335,3022,2850,1
11336,2915,852,1
11337,6529,3113,1
11338,5744,650,1
11339,5807,2593,1
11340,8348,3289,1
11341,7998,3430,1
11342,12858,4202,1
11343,3399,4116,1
11344,8767,4874,1
11345,9561,3945,1
11346,4441,3909,1
11347,11193,1518,1
11348,3778,1540,1
11349,4959,455,1
11350,3728,2273,1
11351,9845,3917,1
11352,5038,314,1
11353,13865,2077,1
11354,7013,4770,1
11355,14105,2983,1
11356,11244,2343,1
11357,1934,2812,1
11358,6984,4993,1
11359,7840,1148,1
11360,9444,337,1
11361,7425,1676,1
11362,5833,2809,1
11363,639,2001,1
11364,2272,4773,1
11365,12577,2691,1
11366,13052,1566,1
11367,9210,4745,1
11368,318,647,1
11369,6835,2645,1
11370,14224,1334,1
11371,1627,4611,1
11372,9107,2041,1
11373,8178,3419,1
11374,1915,1681,1
11375,9467,2865,1
11376,13575,2472,1
11377,12136,2749,1
11378,10215,891,1
11379,7263,4572,1
11380,10823,4996,1
11381,6481,1083,1
11382,2840,158,1
11383,1227,4946,1
11384,11766,3861,1
11385,11598,1909,1
11386,10124,1730,1
11387,210,4234,1
11388,6554,4745,1
11389,6135,4912,1
11390,13417,4287,1
11391,5123,997,1
11392,7989,539,1
11393,10456,4537,1
11394,4441,207,1
11395,11509,2708,1
11396,6905,1523,1
11397,6604,545,1
11398,13512,734,1
11399,14300,246,1
11400,2706,2882,1
11401,5781,1601,1
11402,14820,3811,1
11403,12984,4800,1
11404,1904,4228,1
11405,12305,1869,1
11406,1932,2222,1
11407,12477,4540,1
11408,7106,2621,1
11409,10358,3091,1
11410,6042,4882,1
11411,4709,1197,1
11412,4875,1478,1
11413,8446,3194,1
11414,9424,4706,1
11415,14055,4487,1
11416,4887,3736,1
11417,4859,3573,1
11418,3174,2221,1
11419,3059,753,1
11420,8750,3814,1
11421,13468,4159,1
11422,5210,2747,1
11423,9548,412,1
11424,14592,4860,1
11425,13117,3351,1
11426,8565,599,1
11427,5556,146,1
11428,9424,3619,1
11429,10243,1203,1
11430,3452,637,1
11431,14874,4866,1
11432,209,3828,1
11433,4205,1478,1
11434,4477,2027,1
11435,9311,64,1
11436,4867,4106,1
11437,11124,3619,1
11438,2725,825,1
11439,7211,3927,1
11440,11030,4027,1
11441,14827,3225,1
11442,3224,4122,1
11443,5949,4616,1
11444,6188,77,1
11445,9063,3639,1
11446,12121,1051,1
11447,10176,4122,1
11448,11003,1098,1
11449,2687,1822,1
11450,5172,3705,1
11451,9502,4818,1
11452,14697,902,1
11453,7404,1852,1
11454,9547,4501,1
11455,2321,2001,1
11456,1446,1621,1
11457,3074,2549,1
11458,3270,3856,1
11459,7508,67,1
11460,4700,4888,1
11461,11173,1690,1
11462,14193,1897,1
11463,10718,1364,1
11464,4466,1966,1
11465,6532,3115,1
11466,13049,3316,1
11467,7406,154,1
11468,4444,3629,1
11469,8873,1230,1
11470,1183,450,1
11471,12447,104,1
11472,2916,1056,1
11473,7375,1048,1
11474,9683,4085,1
11475,14629,446,1
11476,5380,1791,1
11477,7970,2056,1
11478,14401,4042,1
11479,8406,2147,1
11480,9697,2996,1
11481,2322,1680,1
11482,14471,2271,1
11483,6842,2302,1
11484,12777,4658,1
11485,3407,125,1
11486,1516,868,1
11487,10299,1926,1
11488,4333,3782,1
11489,8549,4692,1
11490,5530,1604,1
11491,12669,4670,1
11492,2799,1648,1
11493,12250,1965,1
11494,1581,4314,1
11495,1366,1781,1
11496,10245,3104,1
11497,1315,2729,1
11498,11194,2574,1
11499,13647,911,1
11500,9940,3867,1
11501,1186,4045,1
11502,7544,535,1
11503,12464,3471,1
11504,7053,3508,1
11505,11442,3359,1
11506,8809,2921,1
11507,11039,1687,1
11508,5818,2645,1
11509,40,3989,1
11510,10873,1686,1
11511,9113,1940,1
11512,201,1246,1
11513,13724,3643,1
11514,10758,2726,1
11515,8743,4948,1
11516,11536,3658,1
11517,5525,1947,1
11518,2734,2513,1
11519,2011,3257,1
11520,2431,4639,1
11521,14160,3772,1
11522,10843,1424,1
11523,12655,820,1
11524,6288,4179,1
11525,10354,1261,1
11526,8698,1241,1
11527,4796,916,1
11528,6210,185,1
11529,264,2504,1
11530,10518,450,1
11531,3328,2471,1
11532,7201,2220,1
11533,8486,3042,1
11534,14889,3603,1
11535,8934,3813,1
11536,10111,1353,1
11537,8492,1855,1
11538,7756,3894,1
11539,5594,4218,1
11540,446,2303,1
11541,10218,2080,1
11542,1258,1400,1
11543,4842,2715,1
11544,11675,743,1
11545,10949,606,1
11546,7960,3663,1
11547,12733,4917,1
11548,12468,1021,1
11549,655,4597,1
11550,13991,2915,1
11551,12295,4434,1
11552,5906,4303,1
11553,11842,4020,1
11554,13320,3743,1
11555,1635,117,1
11556,10760,1547,1
11557,11149,201,1
11558,2174,2166,1
11559,13911,1538,1
11560,12417,2530,1
11561,2381,744,1
11562,6943,3928,1
11563,11995,1089,1
11564,6461,537,1
11565,14893,2122,1
11566,4539,188,1
11567,1961,3202,1
11568,11908,1725,1
11569,3454,1511,1
11570,4467,1301,1
11571,10534,2264,1
11572,4112,2244,1
11573,495,1942,1
11574,2698,1632,1
11575,2663,3368,1
11576,5751,3816,1
11577,11197,1650,1
11578,9823,729,1
11579,3341,1184,1
11580,3727,628,1
11581,4251,1892,1
11582,13817,2755,1
11583,7449,4042,1
11584,9304,2222,1
11585,10395,37,1
11586,10881,967,1
11587,1720,3400,1
11588,11261,3941,1
11589,2459,3019,1
11590,1187,2561,1
11591,3943,2391,1
11592,12906,2875,1
11593,14809,3344,1
11594,2676,1879,1
11595,2551,526,1
11596,7311,90,1
11597,207,1680,1
11598,69,1323,1
11599,8794,3054,1
11600,11131,1432,1
11601,10127,4753,1
11602,494,2430,1
11603,4827,2065,1
11604,10457,2020,1
11605,4278,722,1
11606,2323,3581,1
11607,13794,2764,1
11608,14046,3064,1
11609,1661,790,1
11610,1930,4870,1
11611,1013,503,1
11612,4200,1263,1
11613,8715,3136,1
11614,3891,4801,1
11615,2096,4737,1
11616,7320,1430,1
11617,12292,1886,1
11618,11766,4432,1
11619,14141,3998,1
11620,7752,4868,1
11621,6796,3792,1
11622,600,2345,1
11623,7524,227,1
11624,3262,4787,1
11625,2844,768,1
11626,10453,4640,1
11627,4228,2990,1
11628,2423,4758,1
11629,1988,2122,1
11630,9535,3944,1
11631,5335,2632,1
11632,3332,3891,1
11633,6686,3418,1
11634,1741,305,1
11635,3098,1868,1
11636,1471,3849,1
11637,6545,1962,1
11638,6788,2352,1
11639,601,1751,1
11640,1710,2536,1
11641,9043,3939,1
11642,2754,3771,1
11643,3839,3735,1
11644,9575,2893,1
11645,8629,816,1
11646,2133,524,1
11647,2508,2550,1
11648,5546,1941,1
11649,11395,2992,1
11650,12903,2667,1
11651,524,1351,1
11652,2010,2478,1
11653,2505,2787,1
11654,6781,2150,1
11655,11614,989,1
11656,13547,1123,1
11657,2206,4994,1
11658,8283,4091,1
11659,2466,2344,1
11660,14885,942,1
11661,5308,1016,1
11662,11721,3842,1
11663,14386,3337,1
11664,4423,750,1
11665,7917,293,1
11666,12568,1525,1
11667,2353,2426,1
11668,14860,689,1
11669,31,2335,1
11670,4901,1440,1
11671,8454,2568,1
11672,9881,3336,1
11673,14585,3128,1
11674,5205,2875,1
11675,10178,1347,1
11676,11356,751,1
11677,12323,2733,1
11678,7647,4109,1
11679,4893,754,1
11680,11182,4123,1
11681,649,1651,1
11682,9597,32,1
11683,2772,3786,1
11684,10849,4116,1
11685,281,2626,1
11686,4866,4962,1
11687,12638,965,1
11688,11875,1378,1
11689,3575,3716,1
11690,4564,591,1
11691,2001,3637,1
11692,8209,2570,1
11693,3415,1276,1
11694,7075,2361,1
11695,1273,1200,1
11696,10900,240,1
11697,2003,2360,1
11698,1064,4074,1
11699,13682,3402,1
11700,2719,364,1
11701,8152,2928,1
11702,5342,2470,1
11703,14960,4040,1
11704,13758,3791,1
11705,13518,3943,1
11706,13564,1348,1
11707,14373,2097,1
11708,6103,3436,1
11709,3932,575,1
11710,3873,4947,1
11711,5947,3821,1
11712,6012,4329,1
11713,12159,1567,1
11714,718,3695,1
11715,5221,2615,1
11716,3911,2589,1
11717,10731,102,1
11718,1807,2315,1
11719,4290,3853,1
11720,7277,4266,1
11721,10336,2358,1
11722,4658,3941,1
11723,11682,4076,1
11724,12787,537,1
11725,4310,4587,1
11726,4837,4007,1
11727,14326,4478,1
11728,13811,2794,1
11729,11473,3748,1
11730,99,98,1
11731,7563,1509,1
11732,6535,1819,1
11733,2485,2798,1
11734,168,3802,1
11735,9583,919,1
11736,12820,2422,1
11737,8802,622,1
11738,10096,1679,1
11739,802,3466,1
11740,11809,1117,1
11741,3136,4813,1
11742,12115,767,1
11743,12966,1222,1
11744,9477,3735,1
11745,7516,1131,1
11746,14276,1391,1
11747,1759,4440,1
11748,10059,2538,1
11749,6369,2414,1
11750,3164,1001,1
11751,3556,3731,1
11752,3745,4184,1
11753,11695,3217,1
11754,12827,1197,1
11755,12619,1678,1
11756,2724,1428,1
11757,2824,2776,1
11758,3912,4426,1
11759,2328,674,1
11760,805,4460,1
11761,5461,3512,1
11762,14707,122,1
11763,4686,1979,1
11764,6878,2414,1
11765,2100,2489,1
11766,5705,739,1
11767,11059,1436,1
11768,9789,3580,1
11769,1053,4373,1
11770,5560,2067,1
11771,1000,2173,1
11772,2480,2754,1
11773,9048,1864,1
11774,5574,3305,1
11775,6223,4566,1
11776,13879,3093,1
11777,4704,3079,1
11778,13077,1985,1
11779,747,2067,1
11780,4693,827,1
11781,7754,2971,1
11782,6218,3797,1
11783,3578,3951,1
11784,5871,1031,1
11785,9550,2941,1
11786,10633,4454,1
11787,3886,2531,1
11788,12762,4187,1
11789,11724,2649,1
11790,9650,1194,1
11791,14111,1774,1
11792,7328,1637,1
11793,8296,4461,1
11794,495,1717,1
11795,11730,1227,1
11796,6980,3301,1
11797,11519,760,1
11798,10179,1778,1
11799,4781,1176,1
11800,3608,1707,1
11801,12623,2189,1
11802,2651,2433,1
11803,6704,1427,1
11804,934,1939,1
11805,9474,1751,1
11806,2936,3665,1
11807,12252,1869,1
11808,3340,2858,1
11809,13083,1004,1
11810,9419,996,1
11811,13959,4992,1
11812,2565,2439,1
11813,10550,1341,1
11814,9935,695,1
11815,10966,1938,1
11816,14175,2141,1
11817,3428,3089,1
11818,11107,4136,1
11819,3842,858,1
11820,5055,1477,1
11821,84,4591,1
11822,11013,3216,1
11823,1891,3623,1
11824,8742,2134,1
11825,6827,3706,1
11826,1495,945,1
11827,5767,2854,1
11828,11951,2599,1
11829,11332,876,1
11830,2780,3471,1
11831,7851,1506,1
11832,5638,144,1
11833,8536,1038,1
11834,635,1208,1
11835,13392,3267,1
11836,1554,535,1
11837,7575,3035,1
11838,2883,1702,1
11839,11703,2866,1
11840,6363,3950,1
11841,12397,2186,1
11842,1629,1097,1
11843,8741,2145,1
11844,12324,2287,1
11845,3901,2635,1
11846,13021,3750,1
11847,12783,308,1
11848,10809,4330,1
11849,14177,3902,1
11850,2209,3605,1
11851,11302,812,1
11852,210,3307,1
11853,5391,1529,1
11854,527,1036,1
11855,13628,4344,1
11856,11046,2671,1
11857,6236,1017,1
11858,7163,3383,1
11859,12813,3076,1
11860,11080,2188,1
11861,4869,509,1
11862,8118,1201,1
11863,7887,2980,1
11864,8109,1406,1
11865,11449,1615,1
11866,13311,4650,1
11867,11505,3991,1
11868,2203,4990,1
11869,10656,4468,1
11870,11670,2672,1
11871,4855,4702,1
11872,10132,2819,1
11873,1062,929,1
11874,8283,4055,1
11875,3364,4187,1
11876,8448,1451,1
11877,14312,1582,1
11878,8003,2844,1
11879,2565,1733,1
11880,766,4551,1
11881,12085,332,1
11882,8235,1971,1
11883,5453,4712,1
11884,1419,4268,1
11885,12797,1112,1
11886,12866,4822,1
11887,1299,3647,1
11888,3872,2703,1
11889,13789,4839,1
11890,14347,1454,1
11891,3108,308,1
11892,11040,2174,1
11893,9697,3906,1
11894,8872,1689,1
11895,1247,1531,1
11896,3495,2275,1
11897,13056,4897,1
11898,1824,4508,1
11899,9516,4668,1
11900,2867,3561,1
11901,4052,4041,1
11902,9049,4385,1
11903,2236,2584,1
11904,1791,3079,1
11905,12406,1456,1
11906,10221,1704,1
11907,11412,1737,1
11908,6675,4050,1
11909,845,4677,1
11910,8401,3702,1
11911,11713,3644,1
11912,9404,4164,1
11913,10096,874,1
11914,6449,4586,1
11915,11668,4903,1
11916,1258,3449,1
11917,5815,1092,1
11918,2037,3389,1
11919,14670,1309,1
11920,3036,510,1
11921,7821,2887,1
11922,9759,383,1
11923,7437,3367,1
11924,541,1795,1
11925,168,916,1
11926,7602,2479,1
11927,10013,3706,1
11928,9786,4951,1
11929,14935,420,1
11930,13508,4577,1
11931,11560,2989,1
11932,14794,392,1
11933,1338,3003,1
11934,916,4318,1
11935,5614,537,1
11936,3620,3882,1
11937,7486,240,1
11938,1180,114,1
11939,7612,1249,1
11940,459,4900,1
11941,11238,3249,1
11942,7343,4135,1
11943,6513,865,1
11944,6837,473,1
11945,12402,4889,1
11946,2612,3220,1
11947,11772,2337,1
11948,1823,1738,1
11949,5627,4676,1
11950,7728,3065,1
11951,12751,1017,1
11952,6706,1142,1
11953,5476,927,1
11954,9176,4242,1
11955,6934,1932,1
11956,12129,3011,1
11957,5338,1386,1
11958,5692,1266,1
11959,7984,2383,1
11960,744,460,1
11961,7181,2767,1
11962,9356,3423,1
11963,2740,4120,1
11964,2846,915,1
11965,10452,250,1
11966,6927,1714,1
11967,9901,3473,1
11968,6139,4605,1
11969,6388,3960,1
11970,7446,93,1
11971,12695,2356,1
11972,3762,379,1
11973,8106,4322,1
11974,10205,228,1
11975,6359,1198,1
11976,928,1061,1
11977,5835,1905,1
11978,2138,1479,1
11979,8981,2142,1
11980,5650,4910,1
11981,13611,1793,1
11982,7436,3948,1
11983,13445,2020,1
11984,3018,4733,1
11985,10002,2896,1
11986,4436,1430,1
11987,5289,3868,1
11988,11,943,1
11989,9688,3309,1
11990,12927,323,1
11991,2592,178,1
11992,1240,1488,1
11993,2554,3563,1
11994,913,3167,1
11995,2642,3558,1
11996,528,1401,1
11997,10314,4109,1
11998,7802,3403,1
11999,6914,4231,1
12000,8756,3280,1
12001,986,2713,1
12002,2613,1426,1
12003,12802,577,1
12004,5151,1141,1
12005,6345,4559,1
12006,10868,2112,1
12007,11649,2577,1
12008,1205,1208,1
12009,10284,4409,1
12010,1101,867,1
12011,14576,1733,1
12012,14844,4110,1
12013,10581,3562,1
12014,575,2476,1
12015,9120,2502,1
12016,12533,2219,1
12017,13016,1513,1
12018,8653,3900,1
12019,14021,2511,1
12020,1915,1983,1
12021,4624,3637,1
12022,5961,4537,1
12023,11373,1053,1
12024,3386,4915,1
12025,2758,2487,1
12026,14154,1744,1
12027,4754,2518,1
12028,8217,651,1
12029,7826,2205,1
12030,4230,4482,1
12031,1395,180,1
12032,7400,811,1
12033,14415,3443,1
12034,1352,4249,1
12035,13470,1481,1
12036,1058,3867,1
12037,11571,2953,1
12038,2658,2921,1
12039,2889,2370,1
12040,10036,4516,1
12041,13260,1682,1
12042,971,3569,1
12043,12779,4558,1
12044,2059,3466,1
12045,3435,1736,1
12046,9731,2625,1
12047,12144,1702,1
12048,4969,4130,1
12049,13084,2923,1
12050,5849,812,1
12051,12450,2572,1
12052,505,1059,1
12053,1972,4065,1
12054,9724,3069,1
12055,8000,1069,1
12056,6814,2422,1
12057,12113,148,1
12058,9150,4451,1
12059,10042,4369,1
12060,13247,3256,1
12061,6733,2769,1
12062,8289,3670,1
12063,2954,319,1
12064,6046,3525,1
12065,6595,3621,1
12066,7342,521,1
12067,3164,4276,1
12068,9003,4452,1
12069,7176,3888,1
12070,6841,4496,1
